example_id,source_row_id,dialect,original_text,normalized_text,chunk_id,chunk_file_name,attempt_count,round_number,last_attempted_masked_text,latest_errors,dropped_at
mt_dial_egy_69599b4f,21050,DIAL_EGY,أحب أنتهز الفرصة دي وأقولهم إني بأعتذرلهم عن أي شتائم وإهانات وصلتلهم من مجموعة الشتامين ، احنا بنعتبركم أخوتنا ومش مسئولين عن شتمكم ، وأحب أعتذر بالذات لإخواننا الأمازيغ اللي بنعتز بيهم دايماً وبنعتز بعلاقتنا بيهم من أيام شيشنق ، و أحب أقولهم إن سكان الصحراء الغربية المصرية وبالذات واحة سيوة هم أمازيغ ، وبيتكلموا أمازيغي وأنا عارف ده من زياراتي لسيوة ، أنا بحبكم وياريت ماتزعلوش منا ، احنا عندنا ناس متعصبين للأسف بعضهم بيطلع علي الشاشات ويقعد يشتم في اللي رايح واللي,احب انتهز الفرصه دي واقولهم اني باعتذرلهم عن اي شتايم واهانات وصلتلهم من مجموعه الشتامين احنا بنعتبركم اخوتنا ومش مسيولين عن شتمكم واحب اعتذر بالذات لاخواننا الامازيغ اللي بنعتز بيهم دايما وبنعتز بعلاقتنا بيهم من ايام شيشنق و احب اقولهم ان سكان الصحراء الغربيه المصريه وبالذات واحه سيوه هم امازيغ وبيتكلموا امازيغي وانا عارف ده من زياراتي لسيوه انا بحبكم وياريت ماتزعلوش منا احنا عندنا ناس متعصبين للاسف بعضهم بيطلع علي الشاشات ويقعد يشتم في اللي رايح واللي,54,chunk_0054.csv,1,0,أحب أنتهز الفرصة دي وأقولهم إني بأعتذرلهم عن أي شتائم وإهانات وصلتلهم من مجموعة الشتامين ، احنا بنعتبركم أخوتنا ومش مسئولين عن شتمكم ، وأحب أعتذر بالذات لإخواننا [DEMONYM_1] اللي بنعتز بيهم دايماً وبنعتز بعلاقتنا بيهم من أيام [PERSON_1] ، و أحب أقولهم إن سكان [LOC_1] [LOC_2] وبالذات واحة [LOC_3] هم [DEMONYM_1] ، وبيتكلموا [LANG_1] وأنا عارف ده من زياراتي ل[LOC_3] ، أنا بحبكم وياريت ماتزعلوش منا ، احنا عندنا ناس متعصبين للأسف بعضهم بيطلع علي الشاشات ويقعد يشتم في اللي رايح واللي,"mt_dial_egy_69599b4f: masked_text can be aligned to original_text in more than one valid way, so automatic span reconstruction is ambiguous",2026-06-16T11:28:48.457685+00:00
mt_msa_1f8671c4,34730,MSA,قال الدكتور فتحى سرور رئيس مجلس الشعب إنه لم يصله أى تقارير عن نواب العلاج على نفقة الدولة من أى جهة تقوم بالتحقيق . وأضاف خلال جلسة اليوم أنه أرسل للداخلية يطلب التحرى عن الوقائع وليس عن النواب ، لكنه لم يستلم أى تقرير فى هذا الشأن,قال الدكتور فتحي سرور رييس مجلس الشعب انه لم يصله اي تقارير عن نواب العلاج علي نفقه الدوله من اي جهه تقوم بالتحقيق واضاف خلال جلسه اليوم انه ارسل للداخليه يطلب التحري عن الوقايع وليس عن النواب لكنه لم يستلم اي تقرير في هذا الشان,54,chunk_0054.csv,1,0,قال [PERSON_1] [TITLE_1] [ORG_1] إنه لم يصله أى تقارير عن نواب العلاج على نفقة الدولة من أى جهة تقوم بالتحقيق . وأضاف خلال جلسة اليوم أنه أرسل للداخلية يطلب التحرى عن الوقائع وليس عن النواب ، لكنه لم يستلم أى تقرير فى هذا الشأن,"mt_msa_1f8671c4: masked_text can be aligned to original_text in more than one valid way, so automatic span reconstruction is ambiguous",2026-06-16T11:28:48.457685+00:00
mt_dial_egy_865a8cf6,14410,DIAL_EGY,اعتقد ان العقوبه دي مش رادعه للزمالك اللي عاوز ياخد الدوري بالعافيه احنا ممكن نطلب من الاهلي يسيب الدوري السنادي ليهم جايز ربنا يهديهم وكل حاجه الحكام طيب الزمالك امبارح كان يستحق الفوز,اعتقد ان العقوبه دي مش رادعه للزمالك اللي عاوز ياخد الدوري بالعافيه احنا ممكن نطلب من الاهلي يسيب الدوري السنادي ليهم جايز ربنا يهديهم وكل حاجه الحكام طيب الزمالك امبارح كان يستحق الفوز,55,chunk_0055.csv,1,0,اعتقد ان العقوبه دي مش رادعه ل[ORG_1] اللي عاوز ياخد الدوري بالعافيه احنا ممكن نطلب من [ORG_2] يسيب الدوري السنادي ليهم جايز ربنا يهديهم وكل حاجه الحكام طيب [ORG_1] امبارح كان يستحق الفوز,mt_dial_egy_865a8cf6: placeholder '[ORG_1]' is reused for different surface forms: 'لزمالك' and 'الزمالك',2026-06-16T11:29:40.417630+00:00
mt_dial_lev_2f835abc,70967,DIAL_LEV,مبروك للفيصلي ، أنا بستغرب من اللي زعلان على هالخبر الحلو ، قمة العيب انك ما تفرح لفريق أردني بمثلك خارج الأردن ؟ ؟,مبروك للفيصلي انا بستغرب من اللي زعلان علي هالخبر الحلو قمه العيب انك ما تفرح لفريق اردني بمثلك خارج الاردن,55,chunk_0055.csv,1,0,مبروك ل[ORG_1] ، أنا بستغرب من اللي زعلان على هالخبر الحلو ، قمة العيب انك ما تفرح لفريق [LOC_1] بمثلك خارج [LOC_1] ؟ ؟,mt_dial_lev_2f835abc: placeholder '[LOC_1]' is reused for different surface forms: 'أردني' and 'الأردن',2026-06-16T11:29:40.417630+00:00
mt_dial_glf_81c10ed6,64913,DIAL_GLF,تهزون خمسه ولاعشره مهزومين بلا محاله خل ابو المكفات الخمسه يصرح حكام ثلاثه هلاليه تعودين على,تهزون خمسه ولاعشره مهزومين بلا محاله خل ابو المكفات الخمسه يصرح حكام ثلاثه هلاليه تعودين علي,55,chunk_0055.csv,1,0,تهزون [NUM_1] ولاعشره مهزومين بلا محاله خل ابو المكفات [NUM_1] يصرح حكام ثلاثه [ORG_1] تعودين على,mt_dial_glf_81c10ed6: placeholder '[NUM_1]' is reused for different surface forms: 'خمسه' and 'الخمسه',2026-06-16T11:29:40.417630+00:00
mt_dial_lev_fd2ef70d,60878,DIAL_LEV,انا تقدمت بطلب توظيف لديوان الخدمة المدنية منذ عشرة شهور ( آب 2009 ) ولا يوجدحتى الان طلب باسمي بديوان الخدمة كيف صارت اذا حد عنده تفسير يا ريت تخبروني وشكرا,انا تقدمت بطلب توظيف لديوان الخدمه المدنيه منذ عشره شهور اب 2009 ولا يوجدحتي الان طلب باسمي بديوان الخدمه كيف صارت اذا حد عنده تفسير يا ريت تخبروني وشكرا,56,chunk_0056.csv,1,0,انا تقدمت بطلب توظيف ل[ORG_1] منذ [NUM_1] شهور ( [DATE_1] ) ولا يوجدحتى الان طلب باسمي ب[ORG_1] كيف صارت اذا حد عنده تفسير يا ريت تخبروني وشكرا,mt_dial_lev_fd2ef70d: placeholder '[ORG_1]' is reused for different surface forms: 'ديوان الخدمة المدنية' and 'ديوان الخدمة',2026-06-16T11:30:14.895670+00:00
mt_dial_egy_6a2c8a4f,10275,DIAL_EGY,هو الزمالك نادي الفاشلين ميدو لما يطالب الجمهور الانجليزي في النادي اللي بيلعب فية بعدم حاجة الفريق لخدماتة يقول انا عاوز ارد الجميل للزمالك اي لما يفشل يفتكر الزبالك عجبي انت فاشل ونادي الزمالك افشل منك يا عمي روح دخن شيشة بلاها,هو الزمالك نادي الفاشلين ميدو لما يطالب الجمهور الانجليزي في النادي اللي بيلعب فيه بعدم حاجه الفريق لخدماته يقول انا عاوز ارد الجميل للزمالك اي لما يفشل يفتكر الزبالك عجبي انت فاشل ونادي الزمالك افشل منك يا عمي روح دخن شيشه بلاها,56,chunk_0056.csv,1,0,هو [ORG_1] نادي الفاشلين [PERSON_1] لما يطالب الجمهور [LOC_1] في النادي اللي بيلعب فية بعدم حاجة الفريق لخدماتة يقول انا عاوز ارد الجميل ل[ORG_1] اي لما يفشل يفتكر الزبالك عجبي انت فاشل ونادي [ORG_1] افشل منك يا عمي روح دخن شيشة بلاها,mt_dial_egy_6a2c8a4f: placeholder '[ORG_1]' is reused for different surface forms: 'الزمالك' and 'لزمالك' | mt_dial_egy_6a2c8a4f: placeholder '[ORG_1]' is reused for different surface forms: 'لزمالك' and 'الزمالك',2026-06-16T11:30:14.895670+00:00
mt_dial_glf_a669acf4,52680,DIAL_GLF,ه والله انك صادق يابو هليل الواحد الحين لا بغى احد في بيتهم دق عليه بالجوال والله انه نعمه,ه والله انك صادق يابو هليل الواحد الحين لا بغي احد في بيتهم دق عليه بالجوال والله انه نعمه,56,chunk_0056.csv,1,0,ه والله انك صادق يا [PERSON_1] الواحد الحين لا بغى احد في بيتهم دق عليه بالجوال والله انه نعمه,mt_dial_glf_a669acf4: original_text does not start with the unmasked prefix 'ه والله انك صادق يا ' from masked_text,2026-06-16T11:30:14.895670+00:00
mt_dial_glf_f57c3697,78738,DIAL_GLF,كلامك عسل يابو موزان وكذا الرجال,كلامك عسل يابو موزان وكذا الرجال,56,chunk_0056.csv,1,0,كلامك عسل يا [PERSON_1] وكذا الرجال,mt_dial_glf_f57c3697: original_text does not start with the unmasked prefix 'كلامك عسل يا ' from masked_text,2026-06-16T11:30:14.895670+00:00
mt_msa_dc0fac0d,32891,MSA,وَاقلَعْ جُذورَ الخَائنينَ * فَمنْهُم كُلُّ,واقلع جذور الخاينين فمنهم كل,56,chunk_0056.csv,1,0,,mt_msa_dc0fac0d: masked_text changes the original text but contains no typed placeholders; either keep the text unchanged or use placeholders like [PERSON_1],2026-06-16T11:30:14.895670+00:00
mt_dial_lev_81e2ed9d,24239,DIAL_LEV,"بصراحة مباراة المنتخب الارجنتيني مبارح كانت كتير مملة وبصراحة لحد هاي اللحظة ما شفنا ولا مواجهة قوية لمنتخب الارجنتين وما بنئدر نحكم على قوة او ضعف المنتخب لانو المجموعة الموجود فيها تعتبر من اضعف المجموعات وبصراحة اول اختبار حقيقي للارجنتين رح يكون قدام المكسيك بعد هاي المباراة بقدر احكي مبروك الفوز للارجنتين وبعتقد انو مباراة المكسيك والارجنتين رح تكون كتير قوية وبصراحة اثبتت فرق امريكا الجنوبية افضليتها في هذا المونديال وبصراحة حاب اسميه مونديال امريكا الجنوبية لانهم فعلا امتعونا باللعب الجميل , على فكرة عم بلاحظ انو الارجنتينيين مع مدربهم عم بقلدو المنتخب البرازيلي بفرحة تسجيل الهدف لانو المنتخب البرازيلي حتى لو فايزين 10 / 0 فرحتهم بتكون باي هدف بسجلوه , مبارح لاحظت انو الارجنتين عم بتقلد منتخب العمالقة ( السيليساو ) بهدا الشي . وارجو من الجميع تقبل مروري بروح رياضية وتحياتي الى كل برازيلي وما في منتخب الا البرازيل في هادا",بصراحه مباراه المنتخب الارجنتيني مبارح كانت كتير ممله وبصراحه لحد هاي اللحظه ما شفنا ولا مواجهه قويه لمنتخب الارجنتين وما بنيدر نحكم علي قوه او ضعف المنتخب لانو المجموعه الموجود فيها تعتبر من اضعف المجموعات وبصراحه اول اختبار حقيقي للارجنتين رح يكون قدام المكسيك بعد هاي المباراه بقدر احكي مبروك الفوز للارجنتين وبعتقد انو مباراه المكسيك والارجنتين رح تكون كتير قويه وبصراحه اثبتت فرق امريكا الجنوبيه افضليتها في هذا المونديال وبصراحه حاب اسميه مونديال امريكا الجنوبيه لانهم فعلا امتعونا باللعب الجميل علي فكره عم بلاحظ انو الارجنتينيين مع مدربهم عم بقلدو المنتخب البرازيلي بفرحه تسجيل الهدف لانو المنتخب البرازيلي حتي لو فايزين 10 0 فرحتهم بتكون باي هدف بسجلوه مبارح لاحظت انو الارجنتين عم بتقلد منتخب العمالقه السيليساو بهدا الشي وارجو من الجميع تقبل مروري بروح رياضيه وتحياتي الي كل برازيلي وما في منتخب الا البرازيل في هادا,57,chunk_0057.csv,1,0,"بصراحة مباراة المنتخب [LOC_1] مبارح كانت كتير مملة وبصراحة لحد هاي اللحظة ما شفنا ولا مواجهة قوية لمنتخب [LOC_1] وما بنئدر نحكم على قوة او ضعف المنتخب لانو المجموعة الموجود فيها تعتبر من اضعف المجموعات وبصراحة اول اختبار حقيقي ل[LOC_1] رح يكون قدام [LOC_2] بعد هاي المباراة بقدر احكي مبروك الفوز ل[LOC_1] وبعتقد انو مباراة [LOC_2] و[LOC_1] رح تكون كتير قوية وبصراحة اثبتت فرق [LOC_3] افضليتها في هذا المونديال وبصراحة حاب اسميه مونديال [LOC_3] لانهم فعلا امتعونا باللعب الجميل , على فكرة عم بلاحظ انو الارجنتينيين مع مدربهم عم بقلدو المنتخب [LOC_4] بفرحة تسجيل الهدف لانو المنتخب [LOC_4] حتى لو فايزين [NUM_1] / [NUM_2] فرحتهم بتكون باي هدف بسجلوه , مبارح لاحظت انو [LOC_1] عم بتقلد منتخب العمالقة ( السيليساو ) بهدا الشي . وارجو من الجميع تقبل مروري بروح رياضية وتحياتي الى كل برازيلي وما في منتخب الا [LOC_4] في هادا",mt_dial_lev_81e2ed9d: placeholder '[LOC_1]' is reused for different surface forms: 'الارجنتيني' and 'الارجنتين' | mt_dial_lev_81e2ed9d: placeholder '[LOC_1]' is reused for different surface forms: 'الارجنتين' and 'لارجنتين' | mt_dial_lev_81e2ed9d: placeholder '[LOC_1]' is reused for different surface forms: 'لارجنتين' and 'الارجنتين' | mt_dial_lev_81e2ed9d: placeholder '[LOC_4]' is reused for different surface forms: 'البرازيلي' and 'البرازيل',2026-06-16T11:30:45.976401+00:00
