id,original_text,masked_text,mask_spans_json
test_000266,وللمصريين ماتهتموش كتير بالشتايم اللي بيقولها بعض الجزائريين ، الجزائريين أخوتكم ، أخوك ممكن يشتمك وهو غضبان بس مش,وللمصريين ماتهتموش كتير بالشتايم اللي بيقولها بعض [LOC_1] ، [LOC_1] أخوتكم ، أخوك ممكن يشتمك وهو غضبان بس مش,"[{""start"": 50, ""end"": 60, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الجزائريين"", ""mask_type"": ""LOC""}, {""start"": 63, ""end"": 73, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الجزائريين"", ""mask_type"": ""LOC""}]"
test_000267,بإذن الله النشامى قدها وإذا أردنا عمل أي شيء بتصفيات كأس العالم فهذا هو الأختبار الحقيقي على بركة الله وبالتوفيق,بإذن الله النشامى قدها وإذا أردنا عمل أي شيء بتصفيات [ORG_1] فهذا هو الأختبار الحقيقي على بركة الله وبالتوفيق,"[{""start"": 53, ""end"": 63, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""كأس العالم"", ""mask_type"": ""ORG""}]"
test_000268,المهم هو التطبيق الصحيح للنظام وعدم كثرة الأخطاء ونشكر الفريان على التطرق لهذا الموضوع,المهم هو التطبيق الصحيح للنظام وعدم كثرة الأخطاء ونشكر [PERSON_1] على التطرق لهذا الموضوع,"[{""start"": 55, ""end"": 62, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""الفريان"", ""mask_type"": ""PERSON""}]"
test_000269,يعني يا مشجعين الوحدات نسيتوا شباب الاردن لما اهداكو الدوري والكاس,يعني يا مشجعين [ORG_1] نسيتوا [ORG_2] [LOC_1] لما اهداكو الدوري والكاس,"[{""start"": 15, ""end"": 22, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الوحدات"", ""mask_type"": ""ORG""}, {""start"": 30, ""end"": 34, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""شباب"", ""mask_type"": ""ORG""}, {""start"": 35, ""end"": 41, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الاردن"", ""mask_type"": ""LOC""}]"
test_000272,اتمنى هالالتفاف مويوم ؟ ؟ ؟ ! ! دوم وياليته بدوريناللسمعه ولقوة الدوري السعودي,اتمنى هالالتفاف مويوم ؟ ؟ ؟ ! ! دوم وياليته بدوريناللسمعه ولقوة الدوري [LOC_1],"[{""start"": 71, ""end"": 78, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""السعودي"", ""mask_type"": ""LOC""}]"
test_000279,حتى تسجيل القدرات رسومها 100 ريال على,حتى تسجيل القدرات رسومها [NUM_1] ريال على,"[{""start"": 25, ""end"": 28, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""100"", ""mask_type"": ""NUM""}]"
test_000280,لو صبر القاتل على المقتول دقيقه لما قتله ولكن ابليس,لو صبر القاتل على المقتول [TIME_1] لما قتله ولكن ابليس,"[{""start"": 26, ""end"": 31, ""placeholder"": ""[TIME_1]"", ""surface_form"": ""دقيقه"", ""mask_type"": ""TIME""}]"
test_000282,يا سيدي أنا ببوس ايدك إذا بتخليهم يقلدوا نمط الحياة الامريكية ( الايجابيات فقط ) . . يعني من وين اجت قناعة إنو في أمريكا المراهقين بتعلقوا بالسيارات وهي ماشية ؟ إبن سنتين في أمريكا بعرف إنو لازم لما يقطع الشارع يقطع من عند خطوط المشاة ولما تكون إشارة المشاة خضرة . . . بس هو شكله أسهل طريق للهروب من مواجهة سلبياتنا إنو نلوم أمريكا . . هيك بنكون نفسنا عن حالنا وعشنا دور الضحية اللذيذ وكسبنا تعاطف كل اللي بحبو يعلقوا فشلهم على الشماعة الامريكية . . . للعلم بس بيل جيتس كان مراهق أمريكي لما بدأ بتكوين إمبراطورية مايكروسوفت . . شكراً,يا سيدي أنا ببوس ايدك إذا بتخليهم يقلدوا نمط الحياة الامريكية ( الايجابيات فقط ) . . يعني من وين اجت قناعة إنو في [LOC_1] المراهقين بتعلقوا بالسيارات وهي ماشية ؟ إبن سنتين في [LOC_1] بعرف إنو لازم لما يقطع الشارع يقطع من عند خطوط المشاة ولما تكون إشارة المشاة خضرة . . . بس هو شكله أسهل طريق للهروب من مواجهة سلبياتنا إنو نلوم [LOC_1] . . هيك بنكون نفسنا عن حالنا وعشنا دور الضحية اللذيذ وكسبنا تعاطف كل اللي بحبو يعلقوا فشلهم على الشماعة الامريكية . . . للعلم بس [PERSON_1] كان مراهق أمريكي لما بدأ بتكوين إمبراطورية [ORG_1] . . شكراً,"[{""start"": 114, ""end"": 120, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""أمريكا"", ""mask_type"": ""LOC""}, {""start"": 174, ""end"": 180, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""أمريكا"", ""mask_type"": ""LOC""}, {""start"": 325, ""end"": 331, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""أمريكا"", ""mask_type"": ""LOC""}, {""start"": 461, ""end"": 469, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""بيل جيتس"", ""mask_type"": ""PERSON""}, {""start"": 513, ""end"": 523, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""مايكروسوفت"", ""mask_type"": ""ORG""}]"
test_000283,اتق الله بلاش كلام بايخ وفضائح لمصر اتقوا الله انقوا,اتق الله بلاش كلام بايخ وفضائح ل[LOC_1] اتقوا الله انقوا,"[{""start"": 32, ""end"": 35, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}]"
test_000284,فكنيستكم تمكر بليل لكى تطهر وطنكم مصر من الغزاة,فكنيستكم تمكر بليل لكى تطهر وطنكم [LOC_1] من الغزاة,"[{""start"": 34, ""end"": 37, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}]"
test_000287,نازحين من الحرب في الجنوب ونازجين من البراكين في العيص ونازحين من السيول في جده وعشوائيات نسقط على ساكنيها وعشرات الالاف من العاطلين ومئات الالاف من المديونين وفساد إدراي ومشاريع متعطلة,نازحين من الحرب في الجنوب ونازجين من البراكين في [LOC_1] ونازحين من السيول في [LOC_2] وعشوائيات نسقط على ساكنيها وعشرات الالاف من العاطلين ومئات الالاف من المديونين وفساد إدراي ومشاريع متعطلة,"[{""start"": 49, ""end"": 54, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""العيص"", ""mask_type"": ""LOC""}, {""start"": 76, ""end"": 79, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""جده"", ""mask_type"": ""LOC""}]"
test_000288,من الخطأ ان نقول ما يحدث فى مصر من ارهاب الدولة شئون داخلية ولكنه اهدار لحقوق,من الخطأ ان نقول ما يحدث فى [LOC_1] من ارهاب الدولة شئون داخلية ولكنه اهدار لحقوق,"[{""start"": 28, ""end"": 31, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}]"
test_000289,هذا اللص عامل زي اسرائيل . سرقو وطن و هم المشتكين,هذا اللص عامل زي [LOC_1] . سرقو وطن و هم المشتكين,"[{""start"": 17, ""end"": 24, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""اسرائيل"", ""mask_type"": ""LOC""}]"
test_000291,في الاردن احنا بنقول عنها,في [LOC_1] احنا بنقول عنها,"[{""start"": 3, ""end"": 9, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الاردن"", ""mask_type"": ""LOC""}]"
test_000293,لاحول ولا قوة الا بالله وين المعونه الوطنيه عنها همه 60 دينار بيطعمو خبر وين اولاد ابنها وينهم حتى لو مات ابنها خلص الخير من اولاده مستحيل حطوها في ملاجئ العجزه هناك عيشه كريمه احسن من الي هي في بعدين العلاج فوق الستين مجانا ولا بطل كمان يكون مجاني والله اشي كثير وين تروح ها الحجه ويين بس شاطرين تغلو كل شي على الناس وهمه اصلا ما معاهم ياكلو يا هيك,لاحول ولا قوة الا بالله وين [ORG_1] عنها همه [NUM_1] دينار بيطعمو خبر وين اولاد ابنها وينهم حتى لو مات ابنها خلص الخير من اولاده مستحيل حطوها في ملاجئ العجزه هناك عيشه كريمه احسن من الي هي في بعدين العلاج فوق الستين مجانا ولا بطل كمان يكون مجاني والله اشي كثير وين تروح ها الحجه ويين بس شاطرين تغلو كل شي على الناس وهمه اصلا ما معاهم ياكلو يا هيك,"[{""start"": 28, ""end"": 43, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""المعونه الوطنيه"", ""mask_type"": ""ORG""}, {""start"": 53, ""end"": 55, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""60"", ""mask_type"": ""NUM""}]"
test_000294,لمن لا يعرف الوحدات ايام زمان نود تذكير الجميع باسماء النجوم القدامى الفلته اللعيبه الذين حفروا اسم الوحدات واسم المارد الاخضر في كل,لمن لا يعرف [ORG_1] ايام زمان نود تذكير الجميع باسماء النجوم القدامى الفلته اللعيبه الذين حفروا اسم [ORG_1] واسم المارد الاخضر في كل,"[{""start"": 12, ""end"": 19, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الوحدات"", ""mask_type"": ""ORG""}, {""start"": 100, ""end"": 107, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الوحدات"", ""mask_type"": ""ORG""}]"
test_000296,هي دي مؤسسة الأهرام وحد حيحميك,هي دي مؤسسة [ORG_1] وحد حيحميك,"[{""start"": 12, ""end"": 19, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الأهرام"", ""mask_type"": ""ORG""}]"
test_000298,انشاء الله اليوم الانتر رح يحقق الثلاثيةو رح يفوز على البايرن و بعتقادي انو الانتر فرصته اكبر بلفوز انا تابع مباريات للبيرن و لاحظت انو دفاعو,انشاء الله اليوم [ORG_1] رح يحقق الثلاثيةو رح يفوز على [ORG_2] و بعتقادي انو [ORG_1] فرصته اكبر بلفوز انا تابع مباريات للبيرن و لاحظت انو دفاعو,"[{""start"": 17, ""end"": 23, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الانتر"", ""mask_type"": ""ORG""}, {""start"": 54, ""end"": 61, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""البايرن"", ""mask_type"": ""ORG""}, {""start"": 76, ""end"": 82, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الانتر"", ""mask_type"": ""ORG""}]"
test_000301,اولا الكلام فيه يخص المسلمين ولهم الحق فى الرد على الافتراء والهدم والتشنيع بدون سبب لان العنوان يوحى بان همدناك عارلحق بالازهر وهو لم يحدث الا يرى اويسمع عما ملا الدنيا من فضائح الكنائس الغربية وكل مسيحى بقو اي الغل ده والغل فى قلبه هو بدليل مدح الكاتب لانه استهزا بالازهر وللعلم الجهل بالاديان لديكم وعيب تتدخل مدام للا يخصك,اولا الكلام فيه يخص المسلمين ولهم الحق فى الرد على الافتراء والهدم والتشنيع بدون سبب لان العنوان يوحى بان همدناك عارلحق ب[ORG_1] وهو لم يحدث الا يرى اويسمع عما ملا الدنيا من فضائح الكنائس الغربية وكل مسيحى بقو اي الغل ده والغل فى قلبه هو بدليل مدح الكاتب لانه استهزا ب[ORG_1] وللعلم الجهل بالاديان لديكم وعيب تتدخل مدام للا يخصك,"[{""start"": 121, ""end"": 127, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الازهر"", ""mask_type"": ""ORG""}, {""start"": 267, ""end"": 273, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الازهر"", ""mask_type"": ""ORG""}]"
test_000307,أحلى شي سلمى لو يلغوا الخلوي ما عاد ننفقس من صوت الباردة وهي عم تقول عذرا لن تستيطع اكمال المكالمة لان رصيدك من الدقائق لا يكفي,أحلى شي [PERSON_1] لو يلغوا الخلوي ما عاد ننفقس من صوت الباردة وهي عم تقول عذرا لن تستيطع اكمال المكالمة لان رصيدك من الدقائق لا يكفي,"[{""start"": 8, ""end"": 12, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""سلمى"", ""mask_type"": ""PERSON""}]"
test_000308,{ 9 مليون وافد . . سنامي يغرقنا كل يوم ؟,{ [NUM_1] مليون وافد . . سنامي يغرقنا كل يوم ؟,"[{""start"": 2, ""end"": 3, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""9"", ""mask_type"": ""NUM""}]"
test_000311,وإيه رأيكم دام عزكم إن الرئيس جمال مبارك هو إللى ياخد الناس دى ويعينها وخلاص يبقى ضرب عدة عصافير,وإيه رأيكم دام عزكم إن الرئيس [PERSON_1] هو إللى ياخد الناس دى ويعينها وخلاص يبقى ضرب عدة عصافير,"[{""start"": 30, ""end"": 40, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""جمال مبارك"", ""mask_type"": ""PERSON""}]"
test_000313,اعرف شغلة وحدة انو الفيصلي,اعرف شغلة وحدة انو [ORG_1],"[{""start"": 19, ""end"": 26, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الفيصلي"", ""mask_type"": ""ORG""}]"
test_000314,"الارجنتين و المانيا افضل فرق العالم , لازم نجاريهم باللعب على القليلة . . . بالما عارف شو بعمل , التكاسل العربي ليس له مكان بكاس","[LOC_1] و [LOC_2] افضل فرق العالم , لازم نجاريهم باللعب على القليلة . . . بالما عارف شو بعمل , التكاسل العربي ليس له مكان بكاس","[{""start"": 0, ""end"": 9, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الارجنتين"", ""mask_type"": ""LOC""}, {""start"": 12, ""end"": 19, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""المانيا"", ""mask_type"": ""LOC""}]"
test_000315,وما شاء الله على أهل الارطاوية تعليق 27 الله يستر علينا وعليكم,وما شاء الله على أهل [LOC_1] تعليق [NUM_1] الله يستر علينا وعليكم,"[{""start"": 21, ""end"": 30, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الارطاوية"", ""mask_type"": ""LOC""}, {""start"": 37, ""end"": 39, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""27"", ""mask_type"": ""NUM""}]"
test_000316,هل هذه غصة بسبب قدرة شباب وناشئين النصر على احراز 3,هل هذه غصة بسبب قدرة شباب وناشئين [ORG_1] على احراز [NUM_1],"[{""start"": 34, ""end"": 39, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""النصر"", ""mask_type"": ""ORG""}, {""start"": 50, ""end"": 51, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""3"", ""mask_type"": ""NUM""}]"
test_000317,"@ الله يوفق خادم الحرمين الشريفين لما فيه خير الإسلام والمسلمين و الله يوفق وزير الصحة المحبوب ( احياناً ) الله يوفقه في هذي العمليات التي اثبتت السعودية من خلالها ومن خلال غيرها من الأعمال , بأنها مملكة الإنسانية معالجة السيامية","@ الله يوفق خادم الحرمين الشريفين لما فيه خير الإسلام والمسلمين و الله يوفق وزير الصحة المحبوب ( احياناً ) الله يوفقه في هذي العمليات التي اثبتت [LOC_1] من خلالها ومن خلال غيرها من الأعمال , بأنها مملكة الإنسانية معالجة السيامية","[{""start"": 145, ""end"": 153, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""السعودية"", ""mask_type"": ""LOC""}]"
test_000321,انا اخدت في الجامعة الفصل الماضي مادة تاريخ الاردن وفلسطين وحسيت كام في روح الاخوة بيناتنا من,انا اخدت في الجامعة الفصل الماضي مادة تاريخ [LOC_1] و[LOC_2] وحسيت كام في روح الاخوة بيناتنا من,"[{""start"": 44, ""end"": 50, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الاردن"", ""mask_type"": ""LOC""}, {""start"": 52, ""end"": 58, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""فلسطين"", ""mask_type"": ""LOC""}]"
test_000322,الشوكلاته دائما فيها سعرات حرارية انا مش مسدق انو هاي الشوكلاته تخفض الكوليسترول دائما الحلويات فيها سعرات حرارية مهما كان الشكل اصلا الحلويات فيها - 1 سكر سميد طحين هاي الاشياء بتنصح وخاصة القاتوا مع كل تحياتي مع الطبيبت الغذاء الصحي المتكامل موضوع ما في,الشوكلاته دائما فيها سعرات حرارية انا مش مسدق انو هاي الشوكلاته تخفض الكوليسترول دائما الحلويات فيها سعرات حرارية مهما كان الشكل اصلا الحلويات فيها - [NUM_1] سكر سميد طحين هاي الاشياء بتنصح وخاصة القاتوا مع كل تحياتي مع الطبيبت الغذاء الصحي المتكامل موضوع ما في,"[{""start"": 150, ""end"": 151, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""1"", ""mask_type"": ""NUM""}]"
test_000325,عبد الحليم يا كبير قدم يسرى لا,[PERSON_1] يا كبير قدم يسرى لا,"[{""start"": 0, ""end"": 10, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""عبد الحليم"", ""mask_type"": ""PERSON""}]"
test_000326,باسنجر شكرا جزيلا للاطراء ده وللاسف انا بكتب عاميه بس مليش فالفصحى الف شكر,[HANDLE_1] شكرا جزيلا للاطراء ده وللاسف انا بكتب عاميه بس مليش فالفصحى الف شكر,"[{""start"": 0, ""end"": 6, ""placeholder"": ""[HANDLE_1]"", ""surface_form"": ""باسنجر"", ""mask_type"": ""HANDLE""}]"
test_000327,ان شالله اوضاع النزلاء تتحسن في المراكز مبروك على الدرع من الدكتور فوزي الحموري,ان شالله اوضاع النزلاء تتحسن في المراكز مبروك على الدرع من الدكتور [PERSON_1],"[{""start"": 67, ""end"": 79, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""فوزي الحموري"", ""mask_type"": ""PERSON""}]"
test_000332,انا حاسس ان البردعى بقى بعبع النظام يعنىبقى نصير الغلابه فى الشعب لان النظام بعبع الغلابه صح كده والا,انا حاسس ان [PERSON_1] بقى بعبع النظام يعنىبقى نصير الغلابه فى الشعب لان النظام بعبع الغلابه صح كده والا,"[{""start"": 12, ""end"": 19, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""البردعى"", ""mask_type"": ""PERSON""}]"
test_000335,حينما اتهم اليهود هتلر كانوا يريدون من العالم اعتبار الأمر جريمة لاتغتفر ، أما الأسرى الفلسطينيون فلاينبغي ، في نظر اليهود ، إزعاج اليهود بشأنهم,حينما اتهم اليهود [PERSON_1] كانوا يريدون من العالم اعتبار الأمر جريمة لاتغتفر ، أما الأسرى ال[LOC_1]ون فلاينبغي ، في نظر اليهود ، إزعاج اليهود بشأنهم,"[{""start"": 18, ""end"": 22, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""هتلر"", ""mask_type"": ""PERSON""}, {""start"": 88, ""end"": 95, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""فلسطيني"", ""mask_type"": ""LOC""}]"
test_000336,ملاحظة اخيرة : اهل نجد معروف عنهم الشدة وهذي ايجابية,ملاحظة اخيرة : اهل [LOC_1] معروف عنهم الشدة وهذي ايجابية,"[{""start"": 19, ""end"": 22, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""نجد"", ""mask_type"": ""LOC""}]"
test_000338,الحق على وزارة العمل اللي ما بتابع مكاتب استقدام العاملات والعمال وبتركولهم الحبل على,الحق على [ORG_1] اللي ما بتابع مكاتب استقدام العاملات والعمال وبتركولهم الحبل على,"[{""start"": 9, ""end"": 20, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""وزارة العمل"", ""mask_type"": ""ORG""}]"
test_000339,بالتوفيق لليمن وجميع الدول المشاركه الف مبروك,بالتوفيق ل[LOC_1] وجميع الدول المشاركه الف مبروك,"[{""start"": 10, ""end"": 14, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""ليمن"", ""mask_type"": ""LOC""}]"
test_000340,مشان الله ارحمنونا والله هنا في السعودية البنزين أرخص من الماء أنا ما بطالب الحكومة تخفض أسعار البنزين عشان يصير ببلاش بس مشان الله ارحمونا وارحموا المواطن الغلبان والله ظلم يا حكومه والله ظلم ، احنا راجعين كمان 10 أيام اجازه والله نكدتوا علينا بها القرار,مشان الله ارحمنونا والله هنا في [LOC_1] البنزين أرخص من الماء أنا ما بطالب الحكومة تخفض أسعار البنزين عشان يصير ببلاش بس مشان الله ارحمونا وارحموا المواطن الغلبان والله ظلم يا حكومه والله ظلم ، احنا راجعين كمان [NUM_1] أيام اجازه والله نكدتوا علينا بها القرار,"[{""start"": 32, ""end"": 40, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""السعودية"", ""mask_type"": ""LOC""}, {""start"": 212, ""end"": 214, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""10"", ""mask_type"": ""NUM""}]"
test_000341,ربنا معاك يازمالك وانت وسط الظلم,ربنا معاك يا[ORG_1] وانت وسط الظلم,"[{""start"": 12, ""end"": 17, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""زمالك"", ""mask_type"": ""ORG""}]"
test_000343,أتمنى من أن المعرض يقام في جميع مدن المملكة الرئيسية مثل جدة والدمام والمناطق الشمالية والجنوبية,أتمنى من أن المعرض يقام في جميع مدن [LOC_1] الرئيسية مثل [LOC_2] و[LOC_3] والمناطق الشمالية والجنوبية,"[{""start"": 36, ""end"": 43, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""المملكة"", ""mask_type"": ""LOC""}, {""start"": 57, ""end"": 60, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""جدة"", ""mask_type"": ""LOC""}, {""start"": 62, ""end"": 68, ""placeholder"": ""[LOC_3]"", ""surface_form"": ""الدمام"", ""mask_type"": ""LOC""}]"
test_000345,ممكن اعرف مصدر هالمعلومة ( نسبة الجمال بالمغرب 70 % ) لوسمحت اوهي مبنيه على مارايت وسمعت فقط . !,ممكن اعرف مصدر هالمعلومة ( نسبة الجمال ب[LOC_1] [NUM_1] % ) لوسمحت اوهي مبنيه على مارايت وسمعت فقط . !,"[{""start"": 40, ""end"": 46, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""المغرب"", ""mask_type"": ""LOC""}, {""start"": 47, ""end"": 49, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""70"", ""mask_type"": ""NUM""}]"
test_000346,يا جماعه محنا مكلوفين بهم مره البحرين ومره بنقلادش ومره كوبا ومره باكستان ومره الهند ومره امريكا يكفي يرحم والديكم نبي مدن طبيه في كل مدينه نبي تجهيز عالي في كل المستشفيات نبي مقرات عاليه المواصفات للدراسه الله يوفقك يا بو متعب وينصرك ويسدد,يا جماعه محنا مكلوفين بهم مره [LOC_1] ومره [LOC_2] ومره [LOC_3] ومره [LOC_4] ومره [LOC_5] ومره [LOC_6] يكفي يرحم والديكم نبي مدن طبيه في كل مدينه نبي تجهيز عالي في كل المستشفيات نبي مقرات عاليه المواصفات للدراسه الله يوفقك يا [PERSON_1] وينصرك ويسدد,"[{""start"": 30, ""end"": 37, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""البحرين"", ""mask_type"": ""LOC""}, {""start"": 43, ""end"": 50, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""بنقلادش"", ""mask_type"": ""LOC""}, {""start"": 56, ""end"": 60, ""placeholder"": ""[LOC_3]"", ""surface_form"": ""كوبا"", ""mask_type"": ""LOC""}, {""start"": 66, ""end"": 73, ""placeholder"": ""[LOC_4]"", ""surface_form"": ""باكستان"", ""mask_type"": ""LOC""}, {""start"": 79, ""end"": 84, ""placeholder"": ""[LOC_5]"", ""surface_form"": ""الهند"", ""mask_type"": ""LOC""}, {""start"": 90, ""end"": 96, ""placeholder"": ""[LOC_6]"", ""surface_form"": ""امريكا"", ""mask_type"": ""LOC""}, {""start"": 220, ""end"": 227, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""بو متعب"", ""mask_type"": ""PERSON""}]"
test_000347,عفواً مقالك مخالف للواقع نحن في عام 1431 وليس قبل 20 عاما كما تستشهد يعلم الله ان ابسط الضروريات لا توفر لنا كموظفين حكوميين حتى الكرسي والله العظيم نشتريه وانت قاعد تقول شاهي وقهوه ودلال ومدري ايش والله مانحصل ربع مزاياكم ( شهره - واسطه - تامين صحي - بدلات وفوق هذا كله تقدر تسوي شغل شهر وتسلمه وانت نايم في بيتك ) انا الى الان مجموع ماصرفته من جيبي الخاص حوالي ال 25 الف من وسائل وتقنيات استخدمها ( لايمكن توفر لي ) الكرسي اللي اجلس عليه اقلامي تصوير اوراق البنات ممنوع نصور بالمدرسه فنصور على حسابنا الحسد,عفواً مقالك مخالف للواقع نحن في عام [DATE_1] وليس قبل [NUM_1] عاما كما تستشهد يعلم الله ان ابسط الضروريات لا توفر لنا كموظفين حكوميين حتى الكرسي والله العظيم نشتريه وانت قاعد تقول شاهي وقهوه ودلال ومدري ايش والله مانحصل ربع مزاياكم ( شهره - واسطه - تامين صحي - بدلات وفوق هذا كله تقدر تسوي شغل شهر وتسلمه وانت نايم في بيتك ) انا الى الان مجموع ماصرفته من جيبي الخاص حوالي ال [NUM_2] الف من وسائل وتقنيات استخدمها ( لايمكن توفر لي ) الكرسي اللي اجلس عليه اقلامي تصوير اوراق البنات ممنوع نصور بالمدرسه فنصور على حسابنا الحسد,"[{""start"": 36, ""end"": 40, ""placeholder"": ""[DATE_1]"", ""surface_form"": ""1431"", ""mask_type"": ""DATE""}, {""start"": 50, ""end"": 52, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""20"", ""mask_type"": ""NUM""}, {""start"": 366, ""end"": 368, ""placeholder"": ""[NUM_2]"", ""surface_form"": ""25"", ""mask_type"": ""NUM""}]"
test_000348,و بدل ما تشتري كيلوا اشتروا 100,و بدل ما تشتري كيلوا اشتروا [NUM_1],"[{""start"": 28, ""end"": 31, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""100"", ""mask_type"": ""NUM""}]"
test_000349,دورة مدربين كبيرة بجهود كبيرة من لجنة المدربين ومن الاتحاد نتمنى مزيدا من التوفيق ومزيدا من النجاح مع شكر لكل من ساهم بأنجاح هذه,دورة مدربين كبيرة بجهود كبيرة من لجنة المدربين ومن [ORG_1] نتمنى مزيدا من التوفيق ومزيدا من النجاح مع شكر لكل من ساهم بأنجاح هذه,"[{""start"": 51, ""end"": 58, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الاتحاد"", ""mask_type"": ""ORG""}]"
test_000350,شكلهم صرفوا نضر عن الحكام الرومانيين على شان ما تجي البلبله والبيانات ، ، بس الهلال قدها مهما كان حكم سعودي حكم اجنبي . . بالتوفيق للزعيم ، ، وإن شاء الله نشوف مبارات حلوه خاليه من المشاحنات .,شكلهم صرفوا نضر عن الحكام الرومانيين على شان ما تجي البلبله والبيانات ، ، بس [ORG_1] قدها مهما كان حكم سعودي حكم اجنبي . . بالتوفيق للزعيم ، ، وإن شاء الله نشوف مبارات حلوه خاليه من المشاحنات .,"[{""start"": 77, ""end"": 83, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الهلال"", ""mask_type"": ""ORG""}]"
test_000352,الى الرمثا تحييه وحداتييه سموريه مليئه بالورود الجوريه وأرجوامن كل الانديه ان تحذوا خلف الرمثا بهذا الاسلوب الكبير والذي لن ينسى لهم وسيجل لهم في سجل شرف نادي الوحدات واذا الانديه كلها كانت هيك فالكره الاردنيه,الى [LOC_1] تحييه وحداتييه سموريه مليئه بالورود الجوريه وأرجوامن كل الانديه ان تحذوا خلف [LOC_1] بهذا الاسلوب الكبير والذي لن ينسى لهم وسيجل لهم في سجل شرف نادي [ORG_1] واذا الانديه كلها كانت هيك فالكره [LOC_2],"[{""start"": 4, ""end"": 10, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الرمثا"", ""mask_type"": ""LOC""}, {""start"": 88, ""end"": 94, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الرمثا"", ""mask_type"": ""LOC""}, {""start"": 159, ""end"": 166, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الوحدات"", ""mask_type"": ""ORG""}, {""start"": 201, ""end"": 209, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""الاردنيه"", ""mask_type"": ""LOC""}]"
